Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Make.and.Model,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Occupants,Aircraft.Size,Destroyed.Flag
20060823X01231,Accident,LAX06CA239,2006-07-18,"CAMARILLO, CA",United States,34.213611,-119.094166,CMA,Camarillo Airport,CESSNA 177RG,Non-Fatal,SUBSTANTIAL,Airplane,N34480,CESSNA,177RG,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,31-10-2006,1.0,Small,0
20060823X01230,Accident,LAX06CA237,2006-07-18,"BAKERSFIELD, CA",United States,35.433333,-119.056667,BFL,Meadows Field Airport,BEECH A36,Non-Fatal,SUBSTANTIAL,Airplane,N4785M,BEECH,A36,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,3.0,VMC,LANDING,Probable Cause,31-10-2006,3.0,Small,0
20060830X01256,Accident,CHI06CA203,2006-07-18,"NAPOLEON, MI",United States,42.170834,-84.259722,,,CESSNA 182,Non-Fatal,SUBSTANTIAL,Airplane,N6155B,CESSNA,182,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20060804X01091,Accident,CHI06CA194,2006-07-19,"MARINE CITY, MI",United States,42.720834,-82.595833,,,LUSCOMBE 8A,Non-Fatal,SUBSTANTIAL,Airplane,N1026K,LUSCOMBE,8A,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,1.0,1.0,VMC,TAKEOFF,Probable Cause,31-10-2006,2.0,Small,0
20060923X01381,Accident,LAX06CA248,2006-07-21,"TRUCKEE, CA",United States,39.32,-120.139444,TRK,Truckee-Tahoe,CESSNA T210N,Non-Fatal,SUBSTANTIAL,Airplane,N6686N,CESSNA,T210N,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,6.0,VMC,APPROACH,Probable Cause,29-11-2006,6.0,Small,0
20061003X01441,Accident,ATL06CA106,2006-07-21,"ROME, GA",United States,34.353333,-85.154722,RMG,Richard B. Russell,CESSNA 172F,Non-Fatal,SUBSTANTIAL,Airplane,N5324R,CESSNA,172F,No,1.0,RECIPROCATING,Part 91: General Aviation,,BUSINESS,,0.0,3.0,0.0,0.0,VMC,MANEUVERING,Probable Cause,28-12-2006,3.0,Small,0
20060815X01176,Accident,DFW06CA190,2006-07-22,"WOODWORTH, LA",United States,31.126389,-92.500833,1R4,Woodworth Airport,PIPER PA-28-140,Non-Fatal,SUBSTANTIAL,Airplane,N9952W,PIPER,PA-28-140,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,GO-AROUND,Probable Cause,31-10-2006,1.0,Small,0
20060817X01195,Accident,ANC06CA096,2006-07-23,"ANCHORAGE, AK",United States,61.186944,-149.965278,Z41,Lake Hood Strip,PIPER PA-12,Non-Fatal,SUBSTANTIAL,Airplane,N4017M,PIPER,PA-12,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,29-11-2006,2.0,Small,0
20061011X01498,Accident,SEA06CA176,2006-07-24,"COVE, OR",United States,45.358056,-117.634166,7OR0,MINAM LODGE,CESSNA 185,Non-Fatal,SUBSTANTIAL,Airplane,N477G,CESSNA,185,No,1.0,RECIPROCATING,Part 91: General Aviation,,UNKNOWN,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,28-12-2006,2.0,Small,0
20060809X01121,Accident,ATL06CA112,2006-07-24,"GRIFFIN, GA",United States,33.226945,-84.274723,6A2,Griffin-Spalding County Airpor,CESSNA 170B,Non-Fatal,SUBSTANTIAL,Airplane,N4556C,CESSNA,170B,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,TAKEOFF,Probable Cause,31-10-2006,1.0,Small,0
20060817X01194,Accident,ANC06CA097,2006-07-24,"ANCHOR POINT, AK",United States,59.991666,-152.649166,,,CESSNA 180,Non-Fatal,SUBSTANTIAL,Airplane,N9588B,CESSNA,180,No,1.0,RECIPROCATING,Part 91: General Aviation,,POSITIONING,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20060908X01319,Accident,LAX06CA245,2006-07-26,"NAPA, CA",United States,38.213056,-122.280556,KAPC,Napa County Airport,CESSNA 150J,Non-Fatal,SUBSTANTIAL,Airplane,N60816,CESSNA,150J,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,1.0,0.0,IMC,MANEUVERING,Probable Cause,29-11-2006,1.0,Small,0
20060818X01213,Accident,CHI06CA204,2006-07-26,"WADSWORTH, OH",United States,41.028334,-81.798611,,,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N739TG,CESSNA,172N,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,1.0,0.0,VMC,TAKEOFF,Probable Cause,31-10-2006,1.0,Small,0
20060823X01227,Accident,CHI06CA201,2006-07-26,"MASON, MI",United States,42.565833,-84.423056,,,BEECH A36,Non-Fatal,SUBSTANTIAL,Airplane,N9205Q,BEECH,A36,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,1.0,3.0,VMC,TAKEOFF,Probable Cause,31-10-2006,4.0,Small,0
20060828X01247,Accident,DEN06CA106,2006-07-27,"CUNNINGHAM, KS",United States,37.7,-98.754722,,Private Strip,CESSNA 140,Non-Fatal,SUBSTANTIAL,Airplane,N89669,CESSNA,140,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,TAKEOFF,Probable Cause,31-10-2006,1.0,Small,0
20060901X01281,Accident,SEA06CA148,2006-07-29,"AMERICAN FALLS, ID",United States,42.799444,-112.823889,U01,American Falls,CESSNA 172F,Non-Fatal,SUBSTANTIAL,Airplane,N8707U,CESSNA,172F,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,29-11-2006,2.0,Small,0
20060914X01337,Accident,NYC06CA189,2006-07-29,"POUGHKEEPSIE, NY",United States,41.626389,-73.884166,,,CESSNA 172P,Non-Fatal,SUBSTANTIAL,Airplane,N97650,CESSNA,172P,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20060809X01120,Accident,ATL06CA113,2006-07-29,"RICEBORO, GA",United States,31.735277,-81.440277,,,CESSNA 208,Non-Fatal,SUBSTANTIAL,Airplane,N415GA,CESSNA,208,No,1.0,TURBOPROP,Part 91: General Aviation,,BUSINESS,,0.0,0.0,0.0,6.0,VMC,TAKEOFF,Probable Cause,31-10-2006,6.0,Small,0
20060817X01204,Accident,SEA06CA151,2006-07-30,"HAILEY, ID",United States,43.504444,-114.296111,SUN,Friedman Memorial,CESSNA 180H,Non-Fatal,SUBSTANTIAL,Airplane,N89SJ,CESSNA,180H,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,TAXI,Probable Cause,29-11-2006,1.0,Small,0
20060907X01309,Accident,NYC06CA188,2006-07-30,"ASHLAND, KY",United States,38.554444,-82.738055,,,CESSNA 120,Non-Fatal,SUBSTANTIAL,Airplane,N1981V,CESSNA,120,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,CLIMB,Probable Cause,29-11-2006,1.0,Small,0
20060914X01338,Accident,SEA06CA155,2006-08-02,"BELGRADE, MT",United States,45.7775,-111.153056,BZN,BOZEMAN/GALLATIN FIELD,CESSNA 180H,Non-Fatal,SUBSTANTIAL,Airplane,N7955V,CESSNA,180H,No,1.0,RECIPROCATING,Part 91: General Aviation,,UNKNOWN,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20060817X01203,Accident,SEA06CA156,2006-08-02,"ELK CITY, ID",United States,46.120834,-114.927223,1U1,Moose Creek USFS,CESSNA 180,Non-Fatal,SUBSTANTIAL,Airplane,N3239D,CESSNA,180,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,3.0,VMC,LANDING,Probable Cause,29-11-2006,3.0,Small,0
20060923X01382,Accident,LAX06CA252,2006-08-03,"SAN ANDREAS, CA",United States,38.146111,-120.648055,CPU,Calaveras County,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N12626,CESSNA,172M,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,3.0,VMC,TAKEOFF,Probable Cause,29-11-2006,3.0,Small,0
20060928X01414,Accident,ATL06CA117,2006-08-03,"THOMSON, GA",United States,33.529445,-82.513889,KHQU,Thomson-McDuffie Co Airport,CESSNA 172S,Non-Fatal,SUBSTANTIAL,Airplane,N124CK,CESSNA,172S,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20060928X01412,Accident,ATL06CA116,2006-08-03,"AUGUSTA, GA",United States,33.369723,-81.964444,KAGS,Augusta Regional-Bush Field,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N20965,CESSNA,172M,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20060923X01383,Accident,LAX06CA253,2006-08-04,"GASQUET, CA",United States,41.845555,-123.984444,0O9,Ward Field,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N5262R,CESSNA,172M,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,1.0,1.0,0.0,VMC,APPROACH,Probable Cause,29-11-2006,2.0,Small,0
20060831X01267,Accident,NYC06CA196,2006-08-05,"WINDSOR, NH",United States,43.130278,-72.015,23NH,Windswept Airport,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N73672,CESSNA,172N,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,TAKEOFF,Probable Cause,29-11-2006,1.0,Small,0
20060929X01428,Accident,ANC06CA108,2006-08-06,"TYONEK, AK",United States,61,-151.434444,,,PIPER PA-18-150,Non-Fatal,SUBSTANTIAL,Airplane,N57778,PIPER,PA-18-150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,28-12-2006,2.0,Small,0
20060823X01225,Accident,CHI06CA228,2006-08-07,"WAUKESHA, WI",United States,43.047222,-88.236111,UES,Waukesha County Airport,PIPER PA-18,Non-Fatal,SUBSTANTIAL,Airplane,N2396J,PIPER,PA-18,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,LANDING,Probable Cause,31-10-2006,2.0,Small,0
20060929X01434,Accident,ANC06CA110,2006-08-09,"COLDFOOT, AK",United States,67.253611,-150.206389,,,PIPER PA-12,Non-Fatal,SUBSTANTIAL,Airplane,N7663H,PIPER,PA-12,No,1.0,RECIPROCATING,Part 91: General Aviation,,BUSINESS,,0.0,0.0,1.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,2.0,Small,0
20060912X01328,Accident,NYC06CA200,2006-08-11,"MEADVILLE, PA",United States,41.626389,-77.420556,GKJ,Port Meadville Airport,STINSON 108,Non-Fatal,SUBSTANTIAL,Airplane,N97541,STINSON,108,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,1.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,2.0,Small,0
20060915X01348,Accident,CHI06CA229,2006-08-12,"JAMESTOWN, ND",United States,,,,,CESSNA 150,Non-Fatal,SUBSTANTIAL,Airplane,N17015,CESSNA,150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,TAKEOFF,Probable Cause,29-11-2006,1.0,Small,0
20060911X01327,Accident,ANC06CA114,2006-08-12,"PALATKA, FL",United States,29.658333,-81.688889,28J,Palatka Municipal,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N2469U,CESSNA,172,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,3.0,VMC,MANEUVERING,Probable Cause,04-06-2009,3.0,Small,0
20060928X01411,Accident,ATL06CA120,2006-08-13,"BUNN, NC",United States,35.958056,-78.251944,,,CESSNA 150L,Non-Fatal,SUBSTANTIAL,Airplane,N6882G,CESSNA,150L,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,CRUISE,Probable Cause,28-12-2006,1.0,Small,0
20081003X62310,Accident,ANC06WA116,2006-08-14,"VICTORIA, CANADA",Canada,48.45,-123.45,,,MOONEY M20E,Non-Fatal,SUBSTANTIAL,Airplane,N1234N,MOONEY,M20E,No,,NAN,"Non-U.S., Non-Commercial",,UNKNOWN,,0.0,0.0,0.0,1.0,VMC,NAN,Foreign,,1.0,Small,0
20060817X01189,Accident,MIA06CA112,2006-08-14,"CRYSTAL RIVER, FL",United States,28.867223,-82.571111,CGC,Crystal River,CESSNA 150L,Non-Fatal,SUBSTANTIAL,Airplane,N7255G,CESSNA,150L,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,31-10-2006,1.0,Small,0
20060831X01270,Accident,CHI06CA239,2006-08-16,"NAPOLEON, MI",United States,42.170834,-84.259722,3NP,NAPOLEON,PIPER PA-28-181,Non-Fatal,SUBSTANTIAL,Airplane,N4008Q,PIPER,PA-28-181,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,LANDING,Probable Cause,29-11-2006,2.0,Small,0
20060911X01326,Accident,ANC06CA115,2006-08-16,"TOK, AK",United States,63.914444,-143.514167,,,PIPER PA-18,Non-Fatal,SUBSTANTIAL,Airplane,N8597D,PIPER,PA-18,No,1.0,RECIPROCATING,Part 135: Air Taxi & Commuter,NSCH,NAN,Forty Mile Air Ltd.,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,28-12-2006,2.0,Small,0
20061006X01474,Accident,ATL06CA123,2006-08-19,"CHESTER, SC",United States,34.786944,-81.190555,9A6,Chester Municipal Airport,CESSNA 172P,Non-Fatal,SUBSTANTIAL,Airplane,N51887,CESSNA,172P,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,2.0,VMC,LANDING,Probable Cause,28-12-2006,2.0,Small,0
20061005X01466,Accident,NYC06CA206,2006-08-20,"LINCOLN PARK, NJ",United States,40.9475,-74.314444,N07,Lincoln Park Airport,PIPER PA-34-200T,Non-Fatal,SUBSTANTIAL,Airplane,N19TP,PIPER,PA-34-200T,No,2.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20060914X01339,Accident,DFW06CA201,2006-08-20,"SAN ANGELO, TX",United States,31.349722,-100.499722,,,CESSNA T210N,Non-Fatal,SUBSTANTIAL,Airplane,N6602C,CESSNA,T210N,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20061005X01469,Accident,NYC06CA210,2006-08-23,"WEST MILFORD, NJ",United States,41.128056,-74.346666,4N1,Greenwood Lake Airport,PIPER PA-28R-200,Non-Fatal,SUBSTANTIAL,Airplane,N4583T,PIPER,PA-28R-200,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20060927X01407,Accident,DFW06CA202,2006-08-25,"GAINESVILLE, TX",United States,33.651389,-97.198055,,,CESSNA 152,Non-Fatal,SUBSTANTIAL,Airplane,N6102Q,CESSNA,152,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20060831X01268,Accident,CHI06FA245,2006-08-28,"Indianapolis, IN",United States,39.77,-86.319445,,,CIRRUS SR22,Fatal(1),DESTROYED,Airplane,N91MB,CIRRUS,SR22,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,1.0,3.0,0.0,0.0,IMC,CLIMB,Probable Cause,25-03-2009,4.0,Small,1
20070823X01230,Accident,ATL06CA124,2006-08-29,"WINDER, GA",United States,33.971667,-83.045,WDR,WINDER,CESSNA 172R,Non-Fatal,SUBSTANTIAL,Airplane,N856CP,CESSNA,172R,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,GO-AROUND,Probable Cause,30-08-2007,1.0,Small,0
20061005X01465,Accident,ANC06CA127,2006-08-29,"HEALY, AK",United States,63.966667,-148.966667,,,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N5375R,CESSNA,172,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,3.0,VMC,MANEUVERING,Probable Cause,31-01-2007,3.0,Small,0
20061218X01805,Accident,NYC06CA217,2006-08-31,"WHITE LAKE, NY",United States,43.55,-75.15,,,PIPER PA-18-150,Non-Fatal,SUBSTANTIAL,Airplane,N6774B,PIPER,PA-18-150,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,1.0,1.0,VMC,LANDING,Probable Cause,14-04-2011,2.0,Small,0
20061114X01657,Accident,LAX06CA281,2006-08-31,"SPANISH SPRINGS, NV",United States,39.677222,-119.827223,N86,Spanish Springs,CESSNA 172P,Non-Fatal,SUBSTANTIAL,Airplane,N97306,CESSNA,172P,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,GO-AROUND,Probable Cause,31-01-2007,2.0,Small,0
20061002X01438,Accident,ANC06CA128,2006-08-31,"ANIAK, AK",United States,60.766667,-158.8,,,PIPER PA-18,Non-Fatal,SUBSTANTIAL,Airplane,N1858A,PIPER,PA-18,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,31-01-2007,2.0,Small,0
20061004X01448,Accident,SEA06CA174,2006-09-02,"AROCK, OR",United States,43.191389,-117.646389,NONE,Owyhee River Airstrip,CESSNA 180,Non-Fatal,SUBSTANTIAL,Airplane,N9026C,CESSNA,180,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,GO-AROUND,Probable Cause,28-12-2006,1.0,Small,0
20061114X01659,Accident,LAX06CA282,2006-09-02,"AUBURN, CA",United States,38.957778,,AUN,Auburn Muni,PIPER PA-28-140,Non-Fatal,SUBSTANTIAL,Airplane,N4813T,PIPER,PA-28-140,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,3.0,0.0,VMC,TAKEOFF,Probable Cause,31-01-2007,3.0,Small,0
20060929X01427,Accident,MIA06CA134,2006-09-03,"PENSACOLA, FL",United States,30.398889,-87.348611,82J,Ferguson Airport,CESSNA 172N,Non-Fatal,SUBSTANTIAL,Airplane,N1210F,CESSNA,172N,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,1.0,0.0,VMC,GO-AROUND,Probable Cause,28-12-2006,1.0,Small,0
20070110X00034,Accident,DEN07CA032,2006-09-03,"RIVERTON, WY",United States,43.064167,-108.459722,RIW,RIVERTON REGIONAL,PIPER PA-18-150,Non-Fatal,SUBSTANTIAL,Airplane,N82236,PIPER,PA-18-150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,26-03-2007,1.0,Small,0
20060926X01401,Accident,CHI06CA251,2006-09-03,"ELWELL, MI",United States,43.399444,-84.800278,68R,Hamp Airport,LUSCOMBE 8A,Non-Fatal,SUBSTANTIAL,Airplane,N28403,LUSCOMBE,8A,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,29-11-2006,1.0,Small,0
20061027X01571,Accident,NYC06CA221,2006-09-04,"BALTIMORE, MD",United States,39.325556,-76.413611,KMTN,Martin State Airport,CESSNA 172P,Non-Fatal,SUBSTANTIAL,Airplane,N65659,CESSNA,172P,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20061010X01489,Accident,SEA06CA178,2006-09-06,"LAUREL, MT",United States,45.662778,-108.719167,NONE,Private airstrip,CESSNA 150,Non-Fatal,SUBSTANTIAL,Airplane,N6581T,CESSNA,150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,2.0,0.0,VMC,TAKEOFF,Probable Cause,28-12-2006,2.0,Small,0
20061017X01527,Accident,CHI06CA276,2006-09-06,"CEDAR RAPIDS, IA",United States,41.884722,-91.710833,,,CESSNA T206H,Non-Fatal,SUBSTANTIAL,Airplane,N2430A,CESSNA,T206H,No,1.0,RECIPROCATING,Part 91: General Aviation,,BUSINESS,,0.0,0.0,0.0,3.0,VMC,CLIMB,Probable Cause,28-12-2006,3.0,Small,0
20060919X01366,Accident,CHI06CA257,2006-09-06,"ANAMOOSE, ND",United States,47.72,-100.268889,,,PIPER PA-25-235,Non-Fatal,SUBSTANTIAL,Airplane,N8501L,PIPER,PA-25-235,No,1.0,RECIPROCATING,Part 137: Agricultural,,AERIAL APPLICATION,,0.0,0.0,0.0,1.0,VMC,MANEUVERING,Probable Cause,29-11-2006,1.0,Small,0
20060929X01433,Accident,ANC06CA126,2006-09-09,"FAIRBANKS, AK",United States,65.35,-145.233333,,,PIPER PA-18-150,Non-Fatal,SUBSTANTIAL,Airplane,N3764Z,PIPER,PA-18-150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20061019X01540,Accident,SEA06CA179,2006-09-11,"KANAB, UT",United States,37.3425,-112.223611,UT30,Deer Springs Ranch Airport,PIPER PA-32-300,Non-Fatal,SUBSTANTIAL,Airplane,N4202R,PIPER,PA-32-300,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,5.0,VMC,TAKEOFF,Probable Cause,31-01-2007,5.0,Small,0
20061002X01437,Accident,ANC06CA132,2006-09-11,"NOATAK, AK",United States,67.744166,-162.437777,,,PIPER PA-12,Non-Fatal,SUBSTANTIAL,Airplane,N105JH,PIPER,PA-12,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,31-01-2007,1.0,Small,0
20061010X01487,Accident,SEA06CA181,2006-09-13,"MOAB, UT",United States,38.758333,-109.758056,CNY,CANYONLANDS FIELD,CESSNA 172M,Non-Fatal,SUBSTANTIAL,Airplane,N29MX,CESSNA,172M,No,1.0,RECIPROCATING,Part 91: General Aviation,,UNKNOWN,,0.0,0.0,0.0,3.0,VMC,LANDING,Probable Cause,28-12-2006,3.0,Small,0
20061025X01557,Accident,LAX06CA297,2006-09-17,"TEMECULA, CA",United States,33.571111,-117.123611,F70,FRENCH VALLEY,MOONEY M20J,Non-Fatal,SUBSTANTIAL,Airplane,N1157N,MOONEY,M20J,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20061025X01558,Accident,LAX06CA295,2006-09-18,"CHANDLER, AZ",United States,33.269167,-111.811111,CHD,Chandler Municipal,BEECH A36,Non-Fatal,SUBSTANTIAL,Airplane,N9067E,BEECH,A36,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,2.0,VMC,LANDING,Probable Cause,28-12-2006,2.0,Small,0
20061004X01446,Accident,ANC06CA133,2006-09-18,"KOLIGANEK, AK",United States,60.303611,-156.899444,,,PIPER PA-18,Non-Fatal,SUBSTANTIAL,Airplane,N82905,PIPER,PA-18,No,1.0,RECIPROCATING,Part 91: General Aviation,,BUSINESS,,0.0,0.0,0.0,2.0,VMC,MANEUVERING,Probable Cause,31-01-2007,2.0,Small,0
20061024X01553,Accident,ANC06CA135,2006-09-19,"Anchorage, AK",United States,61.2,-149.816667,,,CESSNA 150,Non-Fatal,DESTROYED,Airplane,N7745E,CESSNA,150,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,1.0,VMC,APPROACH,Probable Cause,20-12-2007,1.0,Small,1
20061020X01542,Accident,DEN06WA133A,2006-09-22,"BAD SCHWARTAU, GERMANY",Germany,53.916667,10.699722,,,PIPER PA-28-181,Fatal(1),SUBSTANTIAL,Airplane,,PIPER,PA-28-181,No,,NAN,"Non-U.S., Non-Commercial",,UNKNOWN,,1.0,0.0,0.0,4.0,VMC,NAN,Foreign,20-10-2006,5.0,Small,0
20061114X01661,Accident,SEA06CA187,2006-09-22,"NAPLES, FL",United States,26.1525,-81.775278,APF,NAPLES MUNI,CESSNA 172S,Non-Fatal,SUBSTANTIAL,Airplane,N320CP,CESSNA,172S,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,26-02-2007,1.0,Small,0
20061020X01542,Accident,DEN06WA133B,2006-09-22,"Bad Schwartau, Germany",Germany,53.916667,10.699722,,,PIPER PA-28-181,Fatal(1),DESTROYED,Airplane,,PIPER,PA-28-181,No,,NAN,"Non-U.S., Non-Commercial",,UNKNOWN,,1.0,0.0,0.0,4.0,VMC,NAN,Foreign,20-10-2006,5.0,Small,1
20061012X01509,Accident,SEA06CA186,2006-09-23,"PEMBROKE PINE, FL",United States,26.116667,-80.240555,HWO,North Perry Airport,CESSNA 152,Non-Fatal,SUBSTANTIAL,Airplane,N45945,CESSNA,152,No,1.0,RECIPROCATING,Part 91: General Aviation,,INSTRUCTIONAL,,0.0,0.0,0.0,1.0,VMC,LANDING,Probable Cause,28-12-2006,1.0,Small,0
20061013X01511,Accident,ANC06CA138,2006-09-24,"PALMER, AK",United States,61.521667,-148.925,,,CESSNA 172,Non-Fatal,SUBSTANTIAL,Airplane,N7939B,CESSNA,172,No,1.0,RECIPROCATING,Part 91: General Aviation,,PERSONAL,,0.0,0.0,0.0,2.0,VMC,TAKEOFF,Probable Cause,31-01-2007,2.0,Small,0
